object_probs,left,top,right,bottom
motorbike 0.89797,614,295,646,320
motorbike 0.88723,985,415,1058,482
motorbike 0.87753,551,311,582,344
motorbike 0.86652,824,342,870,390
motorbike 0.86428,782,362,825,412
person 0.56439 motorbike 0.79382,480,277,502,303
motorbike 0.70988,532,293,567,319
car 0.96878,653,357,818,450
car 0.93355,392,271,456,319
car 0.89698,345,259,394,297
car 0.67715,321,249,356,276
person 0.81270,826,330,867,382
person 0.70394,1003,395,1051,473
person 0.69797,784,350,809,385
person 0.58212,554,293,582,322
person 0.54455,780,348,820,403
