object_probs,left,top,right,bottom
motorbike 0.97639,739,463,789,525
motorbike 0.93448,908,445,954,498
motorbike 0.92518,997,463,1047,528
motorbike 0.90566,321,620,439,695
motorbike 0.79298,399,270,422,302
motorbike 0.78048,842,421,885,478
motorbike 0.74412,647,434,712,508
motorbike 0.56362,1064,330,1078,358
motorbike 0.56059,653,462,701,516
car 0.99293,0,551,243,710
car 0.97146,348,367,439,476
car 0.96914,927,352,1033,426
car 0.93039,333,251,384,297
car 0.88563,29,659,406,715
car 0.74484,213,236,264,293
car 0.67264,961,321,1041,371
car 0.58458,268,229,294,258
person 0.98787,742,424,789,491
person 0.94666,1003,435,1049,509
person 0.94297,651,422,703,497
person 0.90948,910,416,954,485
person 0.89774,842,402,886,466
person 0.50176,812,381,858,440
