object_probs,left,top,right,bottom
motorbike 0.96113,646,522,713,599
motorbike 0.95053,489,515,568,597
motorbike 0.91415,846,585,916,660
motorbike 0.91031,398,271,420,300
motorbike 0.89679,798,506,849,568
motorbike 0.65411,721,445,793,502
motorbike 0.63114,984,347,1013,388
motorbike 0.62228,739,486,790,541
car 0.99742,304,405,437,517
car 0.94003,330,251,381,295
car 0.90134,215,241,274,301
car 0.89883,852,360,985,464
car 0.50502,268,229,292,256
person 0.94280,652,486,706,581
person 0.87312,983,327,1016,385
person 0.81136,802,460,851,532
person 0.78389,857,527,909,629
person 0.65028,720,408,764,463
person 0.62242,488,493,568,578
