object_probs,left,top,right,bottom
motorbike 0.86911,1054,328,1074,369
motorbike 0.85548,500,522,585,635
motorbike 0.77294,761,437,804,496
motorbike 0.75015,874,381,921,437
motorbike 0.72623,803,476,883,551
motorbike 0.68354,994,371,1024,403
motorbike 0.62193,938,419,983,470
motorbike 0.59587,248,434,276,472
motorbike 0.57113,616,289,653,321
person 0.86413 motorbike 0.54879,535,274,561,308
motorbike 0.54871,990,345,1029,398
person 0.97143,942,386,984,450
person 0.94161,452,637,530,719
person 0.90288,875,367,920,426
person 0.87271,795,428,842,515
person 0.85722,821,450,874,543
person 0.65518,762,406,804,466
person 0.64416,242,398,276,465
person 0.58570,970,319,1010,373
person 0.55861,495,507,577,616
