object_probs,left,top,right,bottom
motorbike 0.96667,801,439,850,499
motorbike 0.93207,899,417,944,484
motorbike 0.92010,462,616,561,701
motorbike 0.91766,237,613,370,716
motorbike 0.78760,712,426,773,483
motorbike 0.74532,682,497,752,574
motorbike 0.56056,442,565,482,622
car 0.51066,422,255,468,286
person 0.92373,907,379,949,443
person 0.91510,804,407,847,470
person 0.89618,715,400,762,466
person 0.85766,222,249,239,286
person 0.83366,126,668,175,719
person 0.74916,904,397,946,470
person 0.63663,446,512,491,569
person 0.63395,694,472,744,565
person 0.55637,468,574,551,687
person 0.50286,239,590,318,699
