object_probs,left,top,right,bottom
motorbike 0.93270,571,309,597,342
motorbike 0.91002,657,366,706,414
motorbike 0.90240,161,550,224,609
motorbike 0.89891,517,308,542,335
motorbike 0.80934,3,576,84,661
person 0.87457 motorbike 0.74955,515,296,540,324
motorbike 0.74079,464,291,486,314
motorbike 0.72226,300,331,326,373
motorbike 0.53004,639,331,670,365
car 0.98749,646,280,777,335
car 0.88900,334,253,396,296
car 0.50848,208,272,256,317
car 0.50237,211,269,251,292
person 0.85043,156,503,199,572
person 0.77090,172,519,220,592
person 0.63942,574,297,598,322
person 0.63821,639,313,673,349
person 0.63061,465,277,485,307
person 0.62053,654,340,704,404
