object_probs,left,top,right,bottom
motorbike 0.96219,514,492,593,580
motorbike 0.93789,873,569,941,635
motorbike 0.91186,398,270,420,300
motorbike 0.90520,996,350,1025,384
motorbike 0.89045,661,518,727,590
motorbike 0.82017,813,488,877,547
car 0.99842,310,397,444,509
car 0.95344,330,251,382,295
car 0.93113,867,362,994,458
car 0.89083,215,241,272,300
car 0.74588,0,605,89,713
car 0.69159,267,227,294,257
car 0.68176,903,343,987,390
person 0.95923,670,474,724,556
person 0.95572,821,454,870,530
person 0.88925,881,509,933,606
person 0.87834,514,479,590,559
person 0.87212,996,329,1026,372
person 0.71832,738,401,781,460
person 0.70390,757,443,807,507
