object_probs,left,top,right,bottom
motorbike 0.96650,906,441,953,504
motorbike 0.95215,981,436,1030,511
motorbike 0.88724,229,330,252,358
motorbike 0.79011,584,579,697,686
motorbike 0.71018,786,291,825,325
motorbike 0.67770,1061,328,1077,361
motorbike 0.62283,894,283,942,326
person 0.51426,1059,309,1077,354
car 0.93134,241,525,521,709
car 0.73364,333,257,380,290
person 0.98067,984,412,1030,498
person 0.96994,908,415,951,491
person 0.94725,225,312,251,350
person 0.85202,593,561,672,643
person 0.79200,959,343,997,403
