object_probs,left,top,right,bottom
motorbike 0.94064,972,481,1027,549
motorbike 0.92271,622,458,685,528
motorbike 0.88244,723,454,777,530
motorbike 0.80778,887,461,934,513
motorbike 0.80224,270,624,382,702
motorbike 0.80027,399,271,421,302
motorbike 0.54663,1047,329,1068,362
motorbike 0.51429,823,442,869,491
car 0.98647,0,570,220,709
car 0.98422,338,372,443,482
car 0.93933,911,357,1023,436
car 0.93769,333,251,384,297
car 0.79556,214,236,266,295
car 0.71301,948,325,1020,369
car 0.54770,267,227,294,258
person 0.98865,726,435,777,512
person 0.95205,627,435,678,518
person 0.95135,894,422,940,491
person 0.93897,977,452,1027,533
person 0.75846,823,423,871,484
person 0.71041,796,381,841,437
person 0.68122,1053,312,1073,359
person 0.53197,805,377,835,411
person 0.50519,284,584,358,653
