object_probs,left,top,right,bottom
motorbike 0.95907,323,545,399,608
motorbike 0.68172,993,317,1035,374
motorbike 0.63067,823,421,869,473
motorbike 0.60179,896,353,925,385
motorbike 0.50819,401,271,421,300
car 0.99746,627,471,847,599
car 0.99673,311,399,454,511
car 0.94473,307,318,389,384
car 0.94447,334,252,384,297
car 0.79774,193,225,242,273
person 0.92539,825,398,869,460
person 0.91303,895,327,934,383
person 0.86612,333,513,386,598
person 0.68647,957,340,998,395
person 0.62057,987,303,1031,362
person 0.61028,967,334,996,369
