object_probs,left,top,right,bottom
motorbike 0.87037,242,348,267,386
motorbike 0.85359,847,399,891,453
motorbike 0.82228,988,351,1018,392
motorbike 0.79813,822,513,901,606
motorbike 0.71691,804,290,843,327
person 0.57941 motorbike 0.60029,1027,377,1066,441
motorbike 0.54724,1025,407,1060,445
car 0.81109,25,587,348,706
car 0.62310,338,260,374,285
car 0.60412,327,252,370,277
person 0.92605,805,464,847,529
person 0.88294,239,332,266,377
person 0.73769,990,334,1016,368
person 0.72203,850,381,896,445
