object_probs,left,top,right,bottom
motorbike 0.90279,760,518,832,594
motorbike 0.81652,970,402,1011,457
motorbike 0.69072,214,310,238,340
motorbike 0.68809,869,287,905,327
motorbike 0.66524,1059,410,1079,455
person 0.85737 motorbike 0.57203,1037,330,1065,367
motorbike 0.54689,557,290,585,315
car 0.84258,336,262,387,294
person 0.95562,972,382,1009,445
person 0.78836,771,484,825,585
person 0.78358,561,273,582,307
person 0.74951,386,647,457,719
person 0.63094,215,296,237,333
person 0.59488,1057,376,1079,450
