object_probs,left,top,right,bottom
truck 0.89592,361,514,625,706
truck 0.83983,255,265,336,349
motorbike 0.93694,874,480,923,546
motorbike 0.92619,396,273,420,300
motorbike 0.91818,962,417,1008,479
motorbike 0.86408,768,618,845,712
motorbike 0.50922,955,376,988,413
person 0.65578,964,400,1010,474
car 0.78720,6,609,137,719
car 0.71694,321,248,365,281
person 0.89877,878,445,924,513
person 0.76318,517,472,588,530
person 0.71327,773,574,842,693
person 0.57727,953,360,992,415
person 0.55789,777,565,831,645
