object_probs,left,top,right,bottom
motorbike 0.85871,846,436,902,507
motorbike 0.85529,926,381,969,434
person 0.76379 motorbike 0.84743,497,274,518,303
motorbike 0.79076,789,422,840,473
motorbike 0.71164,1062,351,1078,390
motorbike 0.70116,563,288,605,319
motorbike 0.68126,376,248,392,271
motorbike 0.64886,1008,347,1035,391
motorbike 0.56016,219,478,255,514
motorbike 0.52343,665,527,717,589
motorbike 0.51994,705,538,781,621
car 0.62256,303,247,347,274
person 0.98884,850,415,901,495
person 0.87538,926,364,968,424
person 0.76222,212,437,254,505
person 0.74794,1001,336,1038,395
person 0.73669,789,404,839,461
person 0.71807,375,237,391,265
person 0.63424,673,475,723,555
person 0.62337,1061,325,1078,373
person 0.61188,1009,335,1034,371
person 0.59803,924,334,954,368
person 0.58519,703,493,774,608
