object_probs,left,top,right,bottom
truck 0.77079,703,403,882,551
motorbike 0.92847,395,272,420,298
motorbike 0.83475,77,629,229,715
motorbike 0.83320,1005,421,1047,479
motorbike 0.81827,585,620,679,696
motorbike 0.76405,420,641,512,719
motorbike 0.74929,512,570,590,669
motorbike 0.59798,410,676,490,719
car 0.99593,139,476,377,619
car 0.80496,315,246,376,291
car 0.59885,232,253,296,315
person 0.93379,426,621,505,704
person 0.89769,1007,397,1048,466
person 0.76944,506,497,586,571
person 0.71073,827,374,867,422
person 0.63603,513,538,596,658
person 0.63019,1057,346,1077,395
person 0.60937,600,562,674,637
person 0.50973,396,257,417,284
