object_probs,left,top,right,bottom
motorbike 0.94871,787,416,840,485
motorbike 0.90068,256,561,351,632
motorbike 0.76690,932,371,971,408
motorbike 0.74718,873,351,904,391
motorbike 0.71160,972,318,1015,378
motorbike 0.65607,401,270,421,300
car 0.99852,568,493,818,622
car 0.99821,284,413,453,531
car 0.98412,316,325,395,387
car 0.94357,333,252,384,297
car 0.78863,196,225,245,275
person 0.95329,791,399,840,475
person 0.87718,933,343,973,399
person 0.76011,872,329,907,385
person 0.66550,260,537,349,621
person 0.63305,979,322,1017,382
person 0.50221,973,314,1005,348
