object_probs,left,top,right,bottom
motorbike 0.94176,376,269,395,297
motorbike 0.83098,283,379,331,429
person 0.61022 motorbike 0.80399,209,267,230,305
motorbike 0.77335,258,418,300,475
person 0.54005 motorbike 0.76737,800,290,839,325
motorbike 0.61177,244,372,268,403
person 0.53766 motorbike 0.60676,242,349,266,391
person 0.54384,284,367,330,422
motorbike 0.58583,1,572,68,688
motorbike 0.50246,573,285,608,316
car 0.69828,961,390,1079,523
person 0.78310,256,408,297,468
person 0.58612,375,258,393,286
person 0.54611,213,255,230,289
person 0.50777,573,277,603,312
