object_probs,left,top,right,bottom
motorbike 0.80400,929,362,969,417
motorbike 0.78095,761,443,808,496
motorbike 0.74195,687,612,781,704
person 0.61503 motorbike 0.73687,634,288,671,322
motorbike 0.68838,249,368,277,407
person 0.52419 motorbike 0.68233,742,290,780,326
motorbike 0.64779,975,422,1014,474
motorbike 0.62527,1016,350,1045,385
motorbike 0.50959,436,267,453,293
car 0.79805,0,639,232,718
car 0.67907,325,252,364,280
person 0.86492,1009,328,1046,383
person 0.86356,975,395,1015,469
person 0.81894,763,406,807,469
person 0.75752,985,364,1023,418
person 0.75002,931,355,961,388
person 0.70638,717,508,766,570
person 0.63728,246,350,273,393
person 0.60578,701,528,781,655
person 0.57875,434,256,452,284
