object_probs,left,top,right,bottom
motorbike 0.97342,687,477,754,555
motorbike 0.97236,602,461,671,529
motorbike 0.93642,537,585,617,654
motorbike 0.88013,814,454,865,534
person 0.55118 motorbike 0.79519,230,265,248,295
motorbike 0.72286,1039,393,1067,420
motorbike 0.68554,272,671,378,719
person 0.50891 motorbike 0.60408,401,254,419,279
motorbike 0.57700,297,608,383,673
person 0.82210,272,648,372,719
person 0.95362,608,436,659,516
person 0.94914,694,454,746,537
person 0.93563,821,401,872,472
person 0.59717,820,431,865,520
person 0.53468,549,527,598,597
