object_probs,left,top,right,bottom
truck 0.92676,488,482,722,670
truck 0.69375,251,261,321,339
motorbike 0.91637,872,539,936,615
motorbike 0.91008,396,271,420,299
motorbike 0.61819,365,677,446,719
motorbike 0.58059,1017,411,1046,444
motorbike 0.56163,940,441,983,493
motorbike 0.51155,200,621,333,708
car 0.99457,0,564,215,713
car 0.67829,320,246,370,290
person 0.95732,943,406,984,469
person 0.95452,874,496,929,581
person 0.67499,619,433,690,487
person 0.67132,1017,333,1044,368
person 0.66850,1016,379,1057,441
person 0.62202,1014,354,1046,384
