object_probs,left,top,right,bottom
truck 0.82699,737,403,901,528
motorbike 0.94299,179,613,306,714
motorbike 0.90375,397,271,420,299
motorbike 0.88780,468,639,560,719
motorbike 0.84460,630,579,720,666
motorbike 0.82339,561,530,644,643
motorbike 0.81395,1022,399,1062,458
car 0.99571,178,469,409,592
car 0.80693,330,250,379,293
car 0.80029,227,250,292,314
person 0.89908,485,591,564,683
person 0.85585,1024,379,1062,447
person 0.83071,559,479,631,552
person 0.69403,861,368,895,405
person 0.62445,561,487,640,613
person 0.53173,650,540,702,619
