object_probs,left,top,right,bottom
motorbike 0.92698,828,418,879,483
motorbike 0.87898,726,471,779,554
motorbike 0.85183,919,419,963,477
motorbike 0.84847,281,584,417,692
motorbike 0.82497,510,599,603,677
motorbike 0.73790,489,544,528,604
motorbike 0.57634,468,271,494,300
person 0.97314,198,641,277,719
person 0.95867,831,398,876,474
person 0.92251,924,365,967,424
person 0.84904,739,396,788,462
person 0.80222,521,544,598,648
person 0.66200,728,453,778,542
person 0.65299,282,573,366,691
person 0.54529,220,246,239,283
person 0.52352,490,502,533,566
