object_probs,left,top,right,bottom
motorbike 0.83228,595,352,631,388
motorbike 0.75018,484,292,506,317
motorbike 0.73107,300,342,333,403
motorbike 0.69993,521,294,547,319
motorbike 0.68238,194,305,216,341
motorbike 0.61290,581,308,609,343
person 0.68610 motorbike 0.60324,445,275,463,303
motorbike 0.54676,493,291,515,319
motorbike 0.51509,308,368,332,404
car 0.98396,588,277,718,334
car 0.85877,332,252,392,295
car 0.73526,216,274,255,296
person 0.71047,585,304,625,358
person 0.66453,589,318,630,381
person 0.57352,525,280,543,305
