object_probs,left,top,right,bottom
motorbike 0.92629,398,272,420,300
motorbike 0.89993,334,574,435,668
motorbike 0.88065,558,574,637,676
motorbike 0.82987,706,543,781,618
motorbike 0.71834,647,518,714,594
motorbike 0.65907,1052,366,1076,417
motorbike 0.56236,694,634,778,719
car 0.99708,238,432,439,552
car 0.92198,789,402,938,496
car 0.91851,329,251,380,294
car 0.75733,224,244,285,305
car 0.50189,838,369,931,414
person 0.89033,564,540,639,649
person 0.89022,697,620,775,714
person 0.83999,648,444,698,508
person 0.80625,920,348,954,406
person 0.62419,572,542,621,614
person 0.58272,1058,355,1077,391
person 0.57703,727,508,783,602
person 0.51048,328,548,400,614
