object_probs,left,top,right,bottom
motorbike 0.94344,531,478,605,555
motorbike 0.92926,306,351,333,387
motorbike 0.87166,995,359,1032,416
motorbike 0.77213,399,273,420,302
motorbike 0.69530,261,413,290,453
car 0.99915,652,435,858,573
car 0.98085,241,592,578,715
car 0.97681,278,288,339,333
car 0.97392,218,251,257,285
car 0.82440,335,253,384,297
car 0.69315,224,215,252,240
car 0.59795,267,231,300,257
person 0.94290,995,346,1032,406
person 0.87543,541,453,594,536
person 0.83554,257,379,291,445
person 0.51888,257,377,287,413
person 0.51394,1043,303,1068,342
