object_probs,left,top,right,bottom
traffic light 0.79485,126,268,143,294
truck 0.52657,314,231,377,292
motorbike 0.96539,639,330,676,361
motorbike 0.91976,1033,393,1079,462
motorbike 0.89272,873,380,923,434
motorbike 0.87159,722,343,767,390
motorbike 0.76653,269,393,300,433
car 0.98451,910,281,1033,332
car 0.97429,372,265,434,313
car 0.77826,188,267,234,298
person 0.94564,723,325,764,381
person 0.90257,197,431,236,509
person 0.88729,874,358,921,428
person 0.72937,640,313,672,347
person 0.64143,268,374,296,412
