object_probs,left,top,right,bottom
motorbike 0.96042,619,541,691,621
motorbike 0.90759,398,272,420,300
motorbike 0.87150,440,535,524,617
motorbike 0.81320,767,531,829,586
motorbike 0.76897,797,623,873,699
motorbike 0.66487,711,506,762,559
motorbike 0.53873,966,341,992,391
car 0.99894,285,415,438,533
car 0.93850,331,252,380,294
car 0.92114,831,383,972,479
car 0.81589,221,244,281,304
car 0.71467,875,354,972,399
person 0.90102,630,504,683,575
person 0.89489,776,478,827,551
person 0.87418,436,506,516,609
person 0.77086,696,420,740,482
person 0.73830,712,478,764,550
person 0.69274,965,335,992,376
person 0.60351,810,567,867,671
