object_probs,left,top,right,bottom
truck 0.88333,467,490,716,676
truck 0.72409,252,260,322,340
motorbike 0.91440,395,271,420,300
motorbike 0.86905,859,529,916,627
motorbike 0.82752,931,442,973,501
person 0.58505 motorbike 0.66223,1012,378,1052,443
motorbike 0.58175,1010,410,1043,450
car 0.99316,0,567,200,719
car 0.71499,320,246,369,291
person 0.93790,932,417,973,488
person 0.85315,859,507,915,609
person 0.58922,601,448,670,493
person 0.55544,1009,334,1035,368
person 0.52761,396,257,418,284
person 0.51710,1007,351,1039,385
