object_probs,left,top,right,bottom
traffic light 0.77364,174,296,193,323
motorbike 0.96195,475,292,499,319
motorbike 0.91201,528,310,556,341
motorbike 0.90155,19,574,114,656
person 0.60963 motorbike 0.89364,590,308,618,347
motorbike 0.87803,194,528,242,587
motorbike 0.77783,683,365,742,423
motorbike 0.66486,297,328,322,366
car 0.98422,668,279,800,339
car 0.91174,335,252,400,298
car 0.82676,205,270,246,288
person 0.84074,180,485,224,549
person 0.71530,194,500,242,572
person 0.69573,531,295,557,322
person 0.66855,671,320,715,373
person 0.60398,477,280,497,303
