object_probs,left,top,right,bottom
traffic light 0.82622,127,269,144,295
truck 0.53308,315,233,376,292
motorbike 0.95918,638,331,670,360
motorbike 0.91351,718,353,761,391
motorbike 0.89530,863,380,912,432
motorbike 0.88635,1022,400,1079,458
motorbike 0.65048,269,393,299,433
car 0.97709,372,264,433,312
car 0.97162,906,281,1030,333
car 0.78727,189,267,234,298
car 0.50154,193,252,229,276
person 0.94581,195,430,234,514
person 0.91041,866,358,911,424
person 0.88120,717,326,759,380
person 0.78884,636,313,666,347
person 0.75274,1024,375,1076,451
person 0.60797,268,374,295,411
person 0.50528,265,273,282,304
