object_probs,left,top,right,bottom
motorbike 0.97275,619,518,694,593
motorbike 0.94902,540,475,613,556
motorbike 0.92843,445,624,542,698
motorbike 0.90849,169,610,295,712
person 0.67134 motorbike 0.86116,232,271,252,300
motorbike 0.81006,1007,413,1040,446
motorbike 0.78786,766,472,819,558
person 0.52687 motorbike 0.63868,395,252,413,277
person 0.91285,543,457,596,539
person 0.90455,777,417,828,497
person 0.86060,630,483,686,584
person 0.75980,1008,378,1046,439
person 0.64712,1015,375,1044,411
person 0.60007,465,568,512,639
person 0.53639,413,253,432,282
