object_probs,left,top,right,bottom
motorbike 0.96911,575,575,653,664
motorbike 0.91445,398,272,420,301
motorbike 0.87088,718,549,798,610
motorbike 0.86254,361,574,455,659
motorbike 0.77226,662,526,725,587
motorbike 0.62878,719,640,801,719
car 0.99756,250,430,435,551
car 0.92791,330,251,380,295
car 0.89110,799,395,956,498
car 0.80496,224,244,283,305
person 0.92337,586,529,642,622
person 0.83445,930,349,958,390
person 0.77973,655,439,701,506
person 0.72291,668,497,723,578
person 0.68302,735,497,787,578
person 0.61323,725,607,782,712
person 0.61241,358,542,443,622
