object_probs,left,top,right,bottom
motorbike 0.94412,550,577,639,659
motorbike 0.93675,848,421,891,476
motorbike 0.91239,936,394,980,463
motorbike 0.89524,320,573,452,675
person 0.64417 motorbike 0.83206,476,270,497,300
motorbike 0.80745,748,452,800,537
motorbike 0.76105,520,525,567,589
motorbike 0.74917,233,688,330,719
motorbike 0.67993,433,270,454,293
motorbike 0.56610,742,484,787,542
motorbike 0.53813,3,597,82,673
person 0.91397,849,396,891,466
person 0.90156,760,385,807,445
person 0.87595,939,363,980,423
person 0.84223,253,621,312,711
person 0.77842,555,529,635,628
person 0.66362,526,485,571,548
person 0.51786,219,249,235,281
person 0.50665,324,566,408,675
