object_probs,left,top,right,bottom
motorbike 0.93457,381,536,469,619
motorbike 0.91285,332,375,364,413
motorbike 0.79399,399,272,420,300
motorbike 0.75058,957,375,997,440
motorbike 0.69187,254,420,292,476
car 0.99769,575,460,823,603
car 0.97517,285,291,352,341
car 0.95819,41,638,497,719
car 0.94149,221,257,270,300
car 0.89696,336,254,385,295
car 0.71830,224,213,252,239
person 0.93507,1004,310,1037,353
person 0.89920,960,363,996,430
person 0.74958,326,353,354,386
person 0.69869,253,401,291,467
person 0.56783,379,513,467,599
