object_probs,left,top,right,bottom
truck 0.93942,951,353,1079,563
motorbike 0.94604,716,332,750,363
motorbike 0.86279,500,295,527,323
motorbike 0.85942,838,379,888,434
motorbike 0.67341,438,270,460,292
person 0.78223 motorbike 0.67130,481,276,501,302
motorbike 0.61142,557,290,584,313
car 0.97608,586,333,720,418
car 0.97275,378,270,432,314
car 0.71489,337,260,380,297
car 0.59055,310,248,338,275
person 0.73831,558,279,580,306
person 0.72556,716,312,744,351
person 0.59842,839,365,887,430
person 0.54557,500,278,522,305
