object_probs,left,top,right,bottom
motorbike 0.90519,180,582,303,696
motorbike 0.89793,243,441,284,504
person 0.57226 motorbike 0.87644,968,328,999,367
motorbike 0.80591,351,410,384,449
motorbike 0.58853,915,391,957,467
motorbike 0.51080,1069,340,1078,390
car 0.98922,512,472,744,650
car 0.98281,296,298,373,354
car 0.96175,225,262,278,300
car 0.91599,334,252,384,296
car 0.57662,224,214,250,239
person 0.90949,240,418,279,489
person 0.82438,913,385,952,451
person 0.66781,345,376,374,407
person 0.53910,344,383,382,442
