object_probs,left,top,right,bottom
motorbike 0.96644,841,422,888,477
motorbike 0.90305,533,572,633,666
motorbike 0.88596,302,574,430,680
person 0.56819 motorbike 0.81584,470,269,496,301
motorbike 0.80943,0,598,69,674
motorbike 0.80818,930,397,974,463
motorbike 0.76712,431,268,454,294
motorbike 0.76213,509,527,556,592
motorbike 0.71309,736,483,783,548
motorbike 0.61553,749,453,795,539
person 0.96459,844,396,888,466
person 0.93017,931,374,974,451
person 0.89866,754,385,802,448
person 0.81217,237,623,310,713
person 0.73304,313,565,403,682
person 0.56682,535,538,618,644
person 0.55908,512,489,587,543
