object_probs,left,top,right,bottom
traffic light 0.68010,122,265,140,294
truck 0.62057,313,228,378,293
motorbike 0.96259,656,334,691,364
motorbike 0.92550,897,384,957,442
motorbike 0.83747,742,343,787,393
motorbike 0.74037,269,393,298,431
motorbike 0.60469,1065,399,1078,464
car 0.98613,922,280,1047,332
car 0.98288,372,266,440,313
car 0.61269,188,267,233,297
person 0.95426,903,364,950,428
person 0.92440,199,420,237,494
person 0.84058,745,332,778,367
person 0.77201,656,314,685,344
person 0.64940,265,364,297,426
