object_probs,left,top,right,bottom
motorbike 0.97924,721,500,792,574
motorbike 0.84445,854,418,898,476
person 0.59040 motorbike 0.83425,460,272,484,298
motorbike 0.72463,483,603,564,671
motorbike 0.72044,674,466,734,520
motorbike 0.71006,545,620,639,703
motorbike 0.68780,137,503,206,574
motorbike 0.65916,1013,389,1045,425
person 0.96414,939,358,978,424
person 0.93379,855,396,899,471
person 0.92503,730,462,787,564
person 0.77385,507,531,560,626
person 0.67522,553,567,637,686
person 0.65541,676,439,725,506
person 0.64780,518,273,544,308
person 0.56956,528,500,612,575
person 0.55711,1013,354,1044,387
person 0.55434,1011,338,1038,366
person 0.55381,853,356,897,421
