object_probs,left,top,right,bottom
motorbike 0.90127,245,443,287,502
motorbike 0.89618,197,590,315,688
motorbike 0.87376,970,328,1003,366
motorbike 0.82673,917,391,959,467
motorbike 0.78361,350,408,384,446
car 0.98464,525,469,745,650
car 0.97916,294,297,367,352
car 0.96341,225,261,277,300
car 0.91650,334,252,385,296
car 0.61354,225,214,251,239
car 0.50356,322,233,360,258
person 0.94132,919,384,958,449
person 0.91391,242,418,283,489
person 0.66200,969,309,1007,363
person 0.62749,346,376,374,406
person 0.53973,349,396,381,433
person 0.50016,204,563,279,638
