object_probs,left,top,right,bottom
motorbike 0.96800,865,425,938,481
motorbike 0.96566,536,310,565,337
motorbike 0.95435,600,329,634,360
motorbike 0.76867,691,331,728,369
motorbike 0.73106,804,364,861,410
motorbike 0.72104,257,443,295,502
motorbike 0.67135,694,348,727,378
motorbike 0.61994,265,472,295,506
person 0.82901,689,321,729,373
person 0.75971 motorbike 0.55950,284,294,308,327
car 0.97516,772,286,912,339
car 0.84487,353,255,413,305
car 0.69067,200,269,242,297
car 0.50931,201,263,234,281
person 0.91096,599,311,631,349
person 0.88751,874,386,927,470
person 0.87239,252,421,292,491
person 0.85322,534,296,563,324
person 0.67454,803,345,849,396
