object_probs,left,top,right,bottom
motorbike 0.95644,761,482,821,551
motorbike 0.90454,711,446,770,504
person 0.82596 motorbike 0.81396,471,269,496,302
motorbike 0.72599,1026,358,1067,416
motorbike 0.57496,877,395,920,462
person 0.72282 motorbike 0.54867,532,273,560,308
person 0.96300,765,447,822,540
person 0.95223,712,417,765,491
person 0.89183,879,381,919,452
person 0.86855,960,347,996,407
person 0.73920,870,348,909,403
person 0.71726,1026,338,1064,404
person 0.67958,556,480,635,548
person 0.62981,606,543,681,657
person 0.57066,178,657,221,719
person 0.53435,144,670,184,719
person 0.52364,1024,332,1057,367
