object_probs,left,top,right,bottom
motorbike 0.86110,344,556,437,636
motorbike 0.76281,951,378,989,440
motorbike 0.70060,399,273,420,300
motorbike 0.67850,253,421,291,480
motorbike 0.63131,329,364,369,415
motorbike 0.60454,1001,329,1027,356
motorbike 0.50203,951,411,985,446
car 0.99656,557,468,813,607
car 0.96604,291,295,356,346
car 0.94247,7,648,441,716
car 0.92694,221,256,272,301
car 0.91665,336,253,384,295
car 0.67765,223,214,251,239
car 0.51600,322,233,361,258
person 0.88740,952,368,988,426
person 0.79021,249,403,285,465
person 0.76144,328,355,358,385
person 0.71130,999,313,1029,355
person 0.64623,351,520,429,599
