object_probs,left,top,right,bottom
motorbike 0.85676,847,371,883,410
motorbike 0.84003,741,437,798,506
motorbike 0.73756,906,387,944,422
motorbike 0.71771,400,267,422,300
motorbike 0.62884,164,585,270,657
motorbike 0.54624,905,372,942,409
car 0.99693,254,426,436,554
car 0.99608,517,511,764,653
car 0.96872,325,332,404,399
car 0.93974,332,251,383,297
car 0.89431,197,226,248,275
person 0.98228,847,346,885,403
person 0.94657,906,348,947,402
person 0.82237,744,417,798,495
person 0.69241,172,547,223,651
person 0.63706,958,324,999,386
