object_probs,left,top,right,bottom
motorbike 0.94271,328,556,425,642
motorbike 0.75908,343,387,370,427
motorbike 0.72871,997,328,1025,358
motorbike 0.66289,252,421,291,482
motorbike 0.66161,399,272,420,299
motorbike 0.55009,947,376,985,441
car 0.99565,552,467,800,613
car 0.96948,291,294,358,347
car 0.91960,222,256,272,302
car 0.91282,335,252,384,295
car 0.87803,0,649,446,717
car 0.63344,224,214,251,239
person 0.88945,248,404,287,465
person 0.82259,996,313,1027,356
person 0.81777,947,368,985,426
person 0.70085,329,357,358,385
