object_probs,left,top,right,bottom
motorbike 0.97903,556,521,637,595
motorbike 0.89665,760,399,803,455
motorbike 0.81674,815,399,864,457
motorbike 0.77917,915,392,945,433
motorbike 0.72277,1002,377,1041,442
motorbike 0.68090,880,371,914,407
motorbike 0.64316,399,271,421,301
car 0.98749,272,592,599,715
car 0.97135,113,484,372,633
car 0.94514,349,349,427,438
car 0.93583,333,251,383,298
car 0.73580,206,231,254,286
car 0.54431,1027,298,1074,328
person 0.98622,818,385,863,445
person 0.97017,760,381,801,447
person 0.81761,911,363,948,423
person 0.74453,1003,365,1042,430
person 0.73533,885,349,915,387
person 0.59631,565,487,629,551
person 0.58436,888,342,912,369
