object_probs,left,top,right,bottom
traffic light 0.77936,172,295,190,323
motorbike 0.96640,538,309,566,341
motorbike 0.94847,481,291,505,320
person 0.76033 motorbike 0.93820,602,310,633,345
motorbike 0.88166,713,383,763,431
motorbike 0.73443,296,328,321,360
motorbike 0.69863,29,559,127,636
motorbike 0.67363,209,526,257,574
car 0.97540,687,280,816,336
car 0.89449,337,255,402,300
car 0.79729,205,269,244,288
person 0.86388,712,358,761,426
person 0.84187,536,298,561,325
person 0.77310,201,484,244,542
person 0.52112,688,323,732,374
person 0.51194,199,480,241,511
