object_probs,left,top,right,bottom
motorbike 0.95820,565,534,645,621
motorbike 0.91327,490,496,569,575
motorbike 0.87199,375,646,484,718
motorbike 0.84286,717,510,788,593
motorbike 0.79837,93,626,225,719
person 0.52427 motorbike 0.55966,393,252,414,278
motorbike 0.54446,980,399,1021,461
person 0.88322,492,479,566,558
person 0.83744,235,271,255,304
person 0.72425,984,384,1021,447
person 0.67948,576,500,635,577
person 0.67571,390,604,470,676
person 0.59924,729,436,799,566
person 0.56821,408,253,429,284
person 0.50724,995,395,1020,431
