object_probs,left,top,right,bottom
motorbike 0.88606,309,542,416,646
motorbike 0.84940,995,328,1023,359
motorbike 0.81258,344,388,372,427
motorbike 0.77562,249,418,286,480
motorbike 0.65503,399,272,420,299
motorbike 0.59596,943,376,983,442
car 0.99146,545,467,796,617
car 0.97322,290,294,359,347
car 0.92173,222,255,272,303
car 0.91912,335,252,384,295
car 0.77117,0,652,389,715
car 0.64382,224,214,251,239
person 0.93569,247,405,287,466
person 0.84051,993,313,1025,354
person 0.79808,944,371,983,425
person 0.63394,330,357,359,387
person 0.54760,329,362,369,417
person 0.51008,316,532,404,622
