object_probs,left,top,right,bottom
motorbike 0.94726,734,463,783,526
motorbike 0.92615,903,446,952,500
motorbike 0.89165,992,484,1036,535
motorbike 0.88186,312,624,422,697
motorbike 0.78155,399,270,422,302
motorbike 0.73740,647,459,697,519
motorbike 0.64064,1061,332,1078,358
motorbike 0.59621,839,420,883,479
motorbike 0.55182,808,410,841,448
car 0.98560,0,554,234,714
car 0.96492,347,369,439,476
car 0.93781,333,252,384,297
car 0.92923,925,355,1032,429
car 0.80220,21,673,374,716
car 0.78724,213,236,264,294
car 0.77052,955,324,1029,367
car 0.57463,268,229,294,258
person 0.99325,738,428,786,490
person 0.97044,906,417,951,485
person 0.89242,998,436,1045,514
person 0.88231,838,402,882,468
person 0.87958,647,425,700,495
person 0.64780,1061,308,1078,350
person 0.58278,811,373,843,406
