object_probs,left,top,right,bottom
motorbike 0.94509,682,454,743,535
motorbike 0.93876,630,579,709,663
motorbike 0.85832,875,382,921,439
motorbike 0.85686,929,442,974,498
motorbike 0.82636,595,288,630,319
motorbike 0.79409,571,640,665,719
motorbike 0.79067,249,361,282,422
motorbike 0.67828,1038,360,1072,418
motorbike 0.64791,973,371,1004,402
motorbike 0.54218,697,292,736,327
person 0.52307 motorbike 0.52038,418,256,435,280
car 0.71035,322,254,361,280
person 0.94847,574,617,655,708
person 0.93688,928,411,976,493
person 0.82388,931,383,972,435
person 0.81746,968,343,1006,398
person 0.73194,636,544,706,619
person 0.63384,690,436,740,517
person 0.59811,878,367,918,426
person 0.55008,970,340,999,365
person 0.50029,599,279,624,310
