object_probs,left,top,right,bottom
motorbike 0.91028,912,352,944,389
motorbike 0.88781,342,460,385,516
motorbike 0.81706,201,475,250,551
motorbike 0.73579,839,462,886,525
motorbike 0.53162,399,270,421,300
car 0.99637,314,305,397,368
car 0.98049,351,523,658,693
car 0.97543,237,264,285,310
car 0.97380,1023,338,1079,409
car 0.93611,336,253,384,297
person 0.95663,840,426,886,490
person 0.92928,200,457,246,532
person 0.79285,337,424,381,488
person 0.76812,914,332,944,369
person 0.60244,328,428,356,468
