object_probs,left,top,right,bottom
motorbike 0.96564,252,601,388,717
motorbike 0.91383,910,424,952,480
motorbike 0.86866,814,418,865,485
motorbike 0.85048,486,600,583,687
motorbike 0.84212,701,477,767,557
motorbike 0.66977,460,271,483,297
motorbike 0.62441,916,390,957,471
motorbike 0.62176,466,548,509,611
motorbike 0.60057,721,423,784,478
person 0.98566,818,402,861,470
person 0.94348,161,653,235,719
person 0.85809,730,398,781,465
person 0.80652,916,373,958,447
person 0.71501,221,247,238,285
person 0.64660,491,552,572,645
person 0.58676,276,576,360,698
person 0.57222,912,395,952,470
