object_probs,left,top,right,bottom
motorbike 0.95119,467,630,594,717
motorbike 0.93950,922,479,977,551
motorbike 0.91297,864,458,913,528
motorbike 0.84493,232,329,258,368
motorbike 0.82735,912,360,952,422
motorbike 0.70999,1063,366,1079,413
person 0.73196 motorbike 0.70909,743,291,782,326
motorbike 0.66090,859,291,900,327
person 0.83810 motorbike 0.62160,485,268,504,300
motorbike 0.61759,1029,328,1055,370
car 0.81872,147,562,451,713
car 0.75637,336,258,376,289
person 0.96163,867,437,910,511
person 0.95294,922,444,977,542
