object_probs,left,top,right,bottom
motorbike 0.85707,540,308,567,338
motorbike 0.83014,516,291,542,319
motorbike 0.80510,938,403,1008,463
motorbike 0.68975,599,293,627,317
person 0.73321 motorbike 0.65206,749,338,771,368
motorbike 0.63198,799,347,836,382
motorbike 0.61737,471,276,494,302
person 0.54775,791,327,835,379
motorbike 0.60486,743,343,786,400
motorbike 0.56405,536,292,562,324
car 0.97472,624,350,783,440
car 0.94268,387,270,450,319
car 0.84497,342,258,390,299
car 0.63589,320,248,354,277
