object_probs,left,top,right,bottom
traffic light 0.81240,123,267,141,294
truck 0.54903,313,228,377,293
motorbike 0.94139,651,332,686,366
motorbike 0.90501,890,379,943,440
motorbike 0.87371,735,344,781,393
motorbike 0.78199,269,393,299,432
motorbike 0.75818,1053,395,1079,463
car 0.98816,918,280,1046,332
car 0.98468,371,266,439,312
car 0.70398,188,267,233,297
person 0.94123,894,361,940,429
person 0.90391,198,421,235,495
person 0.81071,740,332,773,368
person 0.69151,267,372,295,412
person 0.58319,648,307,688,360
