object_probs,left,top,right,bottom
motorbike 0.92511,950,383,1008,433
motorbike 0.91427,792,366,843,412
motorbike 0.73420,136,524,217,591
motorbike 0.72545,656,317,687,341
motorbike 0.62528,570,291,599,315
motorbike 0.62091,0,623,50,704
car 0.99426,469,298,561,361
car 0.97294,599,337,746,431
car 0.93825,405,265,479,319
car 0.87553,250,291,319,357
car 0.62000,1022,429,1079,576
person 0.96379,957,357,1007,423
person 0.72589,794,345,839,401
person 0.70203,800,343,829,370
person 0.63631,802,351,834,380
person 0.56128,1024,405,1066,463
