object_probs,left,top,right,bottom
motorbike 0.87487,609,468,675,524
motorbike 0.87326,286,331,313,369
motorbike 0.84479,260,391,288,436
motorbike 0.79737,398,271,420,301
motorbike 0.79635,1017,370,1048,404
motorbike 0.50315,1019,347,1047,389
car 0.99769,690,423,900,553
car 0.98682,350,555,652,719
car 0.98454,215,249,254,281
car 0.93097,271,282,331,326
car 0.86384,327,249,389,296
car 0.66966,226,215,252,238
person 0.88758,256,368,290,428
person 0.85755,614,433,663,506
person 0.78873,1017,340,1052,398
