object_probs,left,top,right,bottom
motorbike 0.94747,690,456,754,529
motorbike 0.93017,633,580,721,660
motorbike 0.91585,582,638,685,719
motorbike 0.89337,883,382,927,437
motorbike 0.86892,599,288,633,318
motorbike 0.78159,249,360,282,421
motorbike 0.73032,934,413,981,492
motorbike 0.59495,702,290,738,326
motorbike 0.58440,419,255,438,279
car 0.64740,322,254,362,280
person 0.87578,585,614,678,710
person 0.85826,651,543,701,614
person 0.84561,938,388,980,480
person 0.78805,696,432,747,517
person 0.77122,973,343,1010,397
person 0.70464,884,365,924,426
person 0.62902,889,371,917,407
