object_probs,left,top,right,bottom
motorbike 0.95418,452,514,535,593
motorbike 0.88122,324,370,351,403
motorbike 0.80425,256,400,292,462
motorbike 0.76898,399,272,420,302
motorbike 0.68607,974,393,1008,430
car 0.99680,609,453,835,589
car 0.98538,282,293,347,338
car 0.98128,122,617,513,719
car 0.95780,220,253,262,289
car 0.88042,336,253,385,296
car 0.71476,224,215,252,240
person 0.91586,976,360,1011,420
person 0.86990,255,386,291,447
person 0.77892,1023,306,1050,348
person 0.77698,461,481,509,555
