object_probs,left,top,right,bottom
motorbike 0.95141,864,444,913,501
motorbike 0.91780,1012,350,1039,390
motorbike 0.86695,573,289,607,318
motorbike 0.82390,727,547,796,611
person 0.77196 motorbike 0.74597,502,275,526,303
motorbike 0.74495,941,392,980,431
motorbike 0.71316,1065,350,1079,382
motorbike 0.67163,339,607,452,713
motorbike 0.59460,221,441,260,503
motorbike 0.56318,687,524,735,581
motorbike 0.54234,225,471,258,509
person 0.57882 motorbike 0.53950,1065,324,1078,375
car 0.61162,304,246,348,276
person 0.99229,866,413,913,493
person 0.82274,694,465,745,563
person 0.81275,733,501,792,604
person 0.80774,927,333,961,368
person 0.79610,1014,332,1040,371
person 0.76678,220,425,258,489
person 0.74610,939,363,981,421
person 0.68539,677,441,717,512
person 0.65782,378,236,392,267
person 0.63856,573,276,601,309
person 0.50042,802,405,849,459
