object_probs,left,top,right,bottom
motorbike 0.94759,755,440,806,505
motorbike 0.92177,1018,441,1065,508
motorbike 0.90635,381,582,481,662
motorbike 0.86574,677,439,728,503
motorbike 0.79254,399,270,421,301
motorbike 0.68146,862,431,898,467
motorbike 0.66319,928,423,976,481
motorbike 0.64189,828,393,862,431
car 0.99200,0,529,283,691
car 0.96197,350,369,431,460
car 0.95295,37,646,499,711
car 0.95024,333,251,384,297
car 0.85200,938,340,1046,412
car 0.78378,971,315,1045,353
car 0.66806,211,233,263,290
car 0.62901,268,229,294,257
person 0.98218,759,416,805,488
person 0.95684,1021,418,1066,490
person 0.92939,930,405,975,468
person 0.92280,677,414,726,493
person 0.82216,863,403,904,461
person 0.58645,829,374,861,407
