object_probs,left,top,right,bottom
motorbike 0.85327,755,435,797,500
motorbike 0.82616,486,554,575,640
person 0.56011 motorbike 0.82352,1052,325,1073,374
motorbike 0.78934,800,471,878,557
motorbike 0.73916,867,383,913,438
motorbike 0.71707,610,292,650,323
motorbike 0.57874,990,371,1020,405
motorbike 0.52786,246,436,275,475
motorbike 0.52497,969,328,1001,368
person 0.91975,936,385,979,454
person 0.89500,531,274,558,308
person 0.86699,440,640,529,719
person 0.86155,819,455,870,546
person 0.73818,985,345,1024,401
person 0.73783,868,368,910,425
person 0.69326,785,431,829,511
person 0.66827,755,408,797,466
person 0.66063,967,319,1006,374
person 0.63695,240,399,275,466
