object_probs,left,top,right,bottom
motorbike 0.85324,831,403,880,457
motorbike 0.77998,587,286,626,319
motorbike 0.75430,399,571,504,683
motorbike 0.69958,1027,350,1055,383
motorbike 0.69569,889,415,944,485
motorbike 0.68939,761,527,830,591
person 0.92941 motorbike 0.57342,514,273,538,306
person 0.97684,894,401,942,474
person 0.89441,1028,329,1056,375
person 0.86523,772,484,826,580
person 0.84818,832,382,878,445
person 0.77706,943,323,982,378
person 0.70954,734,453,784,530
person 0.65382,230,416,270,488
person 0.65181,712,427,752,485
person 0.64978,958,360,999,417
person 0.51722,383,234,397,266
